,PUBCHEM_SUBSTANCE_ID,PUBCHEM_EXT_DATASOURCE_REGID,smiles,smiles2
19108,87567159,D0489,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[Fe+3],CCN(C=O)CC
19109,87567158,D0488,CCN(CC)C(=S)[S-].CC[NH2+]CC,CCN(CC)CCN
19110,87567157,D0487,CCN(CC)C(=S)[S-].CCN(CC)C(=S)[S-].[Cu+2],O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O
19111,87567156,D0486,CCSSCC,COC(=O)C(OC)OC
19112,87567155,D0484,CCN(CC)C1CCCCC1,CCCCCCOCCOCCO
19113,87567154,D0483,CCN(CC)C(=O)CCl,CCOCCOCCOC(C)=O
19114,87567153,D0482,CCN(CC)C(=O)Cl,CCCCOCCOCCOC(C)=O
19115,87567152,D0481,CCc1cc(-c2ccc(N)c(CC)c2)ccc1N.Cl.Cl,OCCOCCO
19116,87567151,D0480,CCc1ccc(CC)cc1.CCc1cccc(CC)c1.CCc1ccccc1CC,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1
19117,87567150,D0479,CCc1ccc(CC)cc1,NCCNCCN
19118,87567149,D0478,CCc1cccc(CC)c1,CCN(CC)C(=S)[S-]
19119,87567148,D0476,CCc1cccc(CC)c1N,CCN(CC)C(=S)[S-]
19120,87567147,D0475,CCN(CC)c1ccccc1,CCN(CC)C(=S)[S-]
19121,87567146,D0473,CCN(CC)CCCN,CCN(CC)C(=S)[S-]
19122,87567145,D0472,CCN(CC)CCCO,CCN(CC)C(=S)[S-]
19123,87567144,D0471,CCN(CC)CC(C)O,CCSSCC
19124,87567143,D0470,CCN(CC)c1cccc(O)c1,CCN(CC)C1CCCCC1
19125,87567142,D0469,CCN(CC)CCNc1cccc2ccccc12.O=C(O)C(=O)O,CCN(CC)C(=O)CCl
19126,87567141,D0468,CCNCC.Cl,CCN(CC)C(=O)Cl
19127,87567140,D0467,CCN(CC)CCO.Cl,CCc1cc(-c2ccc(N)c(CC)c2)ccc1N
19128,87567139,D0465,CCN(CC)CCO,CCc1ccc(CC)cc1
19129,87567138,D0464,CCN(CC)c1ccc(/C=C2/SC(=S)NC2=O)cc1,CCc1ccc(CC)cc1
19130,87567137,D0463,CCN(CC)c1ccc(C=O)cc1,CCc1cccc(CC)c1
19131,87567136,D0462,CCNCC,CCc1cccc(CC)c1N
19132,87567135,D0461,CCN(CC)C(C)=O,CCN(CC)c1ccccc1
19133,87567134,D0460,CCOCC(O)COCC,CCN(CC)CCCN
19134,87567133,D0459,CCOC(C)(C)OCC,CCN(CC)CCCO
19135,87567131,D0457,CCOCOCC,CCN(CC)CC(C)O
19136,87567130,D0456,CCOCCOCC,CCN(CC)c1cccc(O)c1
19137,87567129,D0455,CCOC(C)OCC,CCN(CC)CCNc1cccc2ccccc12
19138,87567128,D0454,CCO[Si](C)(C)OCC,CCNCC
19139,87567127,D0453,CCOc1cccc(OCC)c1,CCN(CC)CCO
19140,87567126,D0452,CCOc1ccccc1OCC,CCN(CC)CCO
19141,87567125,D0451,CCOc1ccc(C=O)cc1OCC,CCN(CC)c1ccc(/C=C2/SC(=S)NC2=O)cc1
19142,87567124,D0450,CCOc1ccc(OCC)c(N)c1,CCN(CC)c1ccc(C=O)cc1
19143,87567123,D0449,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,CCNCC
19144,87567122,D0447,CCCCCCCCCC(C)(C)SSC(C)(C)CCCCCCCCC,CCN(CC)C(C)=O
19145,87567121,D0446,CCCCCCCCCCNCCCCCCCCCC,CCOCC(O)COCC
19146,87567120,D0444,C1=CC([Fe]C2C=CC=C2)C=C1,CCOC(C)(C)OCC
19147,87567119,D0443,C1=CC2C3C=CC(C3)C2C1,CCOCOCC
19148,87567118,D0441,O=C(NC1CCCCC1)NC1CCCCC1,CCOCCOCC
19149,87567117,D0440,S=C(NC1CCCCC1)NC1CCCCC1,CCOC(C)OCC
19150,87567116,D0438,Cl.NCC(N)C(=O)O,CCO[Si](C)(C)OCC
19151,87567115,D0437,C(=NC1CCCCC1)=NC1CCCCC1,CCOc1cccc(OCC)c1
19152,87567114,D0436,C(=NC1CCCCC1)=NC1CCCCC1,CCOc1ccccc1OCC
19153,87567113,D0435,C1CCC(NC2CCCCC2)CC1,CCOc1ccc(C=O)cc1OCC
19154,87567112,D0434,N#CCNCC#N,CCOc1ccc(OCC)c(N)c1
19155,87567111,D0433,N=C(N)NC(N)=O.N=C(N)NC(N)=O.O=S(=O)(O)O,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1
19156,87567110,D0432,N=C(N)NC(N)=O.O=P(O)(O)O,CCCCCCCCCC(C)(C)SSC(C)(C)CCCCCCCCC
19157,87567109,D0431,Cc1cc(Cl)c(C)cc1Cl,CCCCCCCCCCNCCCCCCCCCC
19158,87567108,D0430,ClCc1ccc(CCl)cc1,C1=CC([Fe]C2C=CC=C2)C=C1
19159,87567107,D0429,ClCc1ccccc1CCl,C1=CC2C3C=CC(C3)C2C1
19160,87567106,D0428,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,O=C(NC1CCCCC1)NC1CCCCC1
19161,87567105,D0426,Cc1ccc(Cl)c(Cl)c1,S=C(NC1CCCCC1)NC1CCCCC1
19162,87567104,D0424,O=C([O-])c1ccccc1-c1c2cc(Cl)c(=O)cc-2oc2cc([O-])c(Cl)cc12.[Na+].[Na+],NCC(N)C(=O)O
19163,87567103,D0423,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,C(=NC1CCCCC1)=NC1CCCCC1
19164,87567102,D0422,Cc1c(Cl)cccc1Cl,C(=NC1CCCCC1)=NC1CCCCC1
19165,87567101,D0421,ClCc1ccc(Cl)cc1,C1CCC(NC2CCCCC2)CC1
19166,87567100,D0420,ClCc1ccccc1Cl,N#CCNCC#N
19167,87567099,D0419,Cc1ccc(Cl)cc1Cl,N=C(N)NC(N)=O
19168,87567098,D0416,Nc1cc(Cl)c(S(=O)(=O)[O-])cc1Cl.[Na+],N=C(N)NC(N)=O
19169,87567097,D0415,Nc1cc(Cl)c(S(=O)(=O)O)cc1Cl,Cc1cc(Cl)c(C)cc1Cl
19170,87567096,D0414,Nc1c(Cl)cc(S(N)(=O)=O)cc1Cl,ClCc1ccc(CCl)cc1
19171,87567095,D0413,Oc1cc(O)c(Cl)cc1Cl,ClCc1ccccc1CCl
19172,87567094,D0412,Oc1c(Cl)cc(Cl)c2cccnc12,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1
19173,87567093,D0411,Clc1cncc(Cl)c1,Cc1ccc(Cl)c(Cl)c1
19174,87567092,D0410,Clc1cccc(Cl)n1,O=C([O-])c1ccccc1-c1c2cc(Cl)c(=O)cc-2oc2cc([O-])c(Cl)cc12
19175,87567091,D0409,CC(Cl)(Cl)C(=O)[O-].[Na+],CN(C)CCOC(c1ccccc1)c1ccccc1
19176,87567090,D0408,COC(=O)C(Cl)CCl,Cc1c(Cl)cccc1Cl
19177,87567089,D0407,O=C(O)C(Cl)CCl,ClCc1ccc(Cl)cc1
19178,87567088,D0406,C=C(Cl)CCl,ClCc1ccccc1Cl
19179,87567087,D0405,ClC=CCCl,Cc1ccc(Cl)cc1Cl
19180,87567086,D0403,OCC(Cl)CCl,Nc1cc(Cl)c(S(=O)(=O)[O-])cc1Cl
19181,87567085,D0402,OC(CCl)CCl,Nc1cc(Cl)c(S(=O)(=O)O)cc1Cl
19182,87567084,D0401,O=C(CCl)CCl,Nc1c(Cl)cc(S(N)(=O)=O)cc1Cl
19183,87567083,D0400,CC(C)(Cl)Cl,Oc1cc(O)c(Cl)cc1Cl
19184,87567082,D0399,ClCCCCl,Oc1c(Cl)cc(Cl)c2cccnc12
19185,87567081,D0398,CC(Cl)CCl,Clc1cncc(Cl)c1
19186,87567080,D0397,O=C=Nc1cc(Cl)ccc1Cl,Clc1cccc(Cl)n1
19187,87567079,D0396,O=C(O)COc1ccc(Cl)cc1Cl,CC(Cl)(Cl)C(=O)[O-]
19188,87567078,D0395,Oc1ccc(Cl)c(Cl)c1,COC(=O)C(Cl)CCl
19189,87567077,D0394,Oc1c(Cl)cccc1Cl,O=C(O)C(Cl)CCl
19190,87567076,D0393,Oc1cc(Cl)ccc1Cl,C=C(Cl)CCl
19191,87567075,D0392,Oc1ccc(Cl)cc1Cl,ClC=CCCl
19192,87567074,D0391,Oc1cccc(Cl)c1Cl,OCC(Cl)CCl
19193,87567073,D0390,ClCCCCCCl,OC(CCl)CCl
19194,87567072,D0389,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1,O=C(CCl)CCl
19195,87567071,D0388,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,CC(C)(Cl)Cl
19196,87567070,D0387,O=[N+]([O-])c1cc(Cl)ccc1Cl,ClCCCCl
19197,87567069,D0386,O=[N+]([O-])c1cccc(Cl)c1Cl,CC(Cl)CCl
19198,87567068,D0385,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,O=C=Nc1cc(Cl)ccc1Cl
19199,87567067,D0384,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,O=C(O)COc1ccc(Cl)cc1Cl
19200,87567066,D0383,Oc1c(Cl)cc(Cl)c2ccccc12,Oc1ccc(Cl)c(Cl)c1
19201,87567065,D0380,C[Si](Cl)Cl,Oc1c(Cl)cccc1Cl
19202,87567064,D0379,Cc1cc(N=C2C=C(Cl)C(=O)C(Cl)=C2)ccc1[O-].[Na+],Oc1cc(Cl)ccc1Cl
19203,87567063,D0378,C=C[Si](C)(Cl)Cl,Oc1ccc(Cl)cc1Cl
19204,87567062,D0375,O=C1C(Cl)=CC(=Nc2ccc([O-])cc2)C=C1Cl.[Na+],Oc1cccc(Cl)c1Cl
19205,87567061,D0374,CCOC(=O)c1cc(Cl)c(O)c(Cl)c1,ClCCCCCCl
19206,87567060,D0373,O=C(O)c1cc(Cl)c(O)c(Cl)c1,O=[N+]([O-])c1cc(Cl)c(O)c(Cl)c1
19207,87567059,D0372,ClCCCCCCCl,O=[N+]([O-])c1ccc(Cl)c(Cl)c1
19208,87567058,D0371,O=C1OC2(c3cc(Cl)c(O)cc3Oc3cc(O)c(Cl)cc32)c2ccccc21,O=[N+]([O-])c1cc(Cl)ccc1Cl
19209,87567057,D0369,O=C1OC2(c3ccc(Cl)cc3Oc3cc(Cl)ccc32)c2ccccc21,O=[N+]([O-])c1cccc(Cl)c1Cl
19210,87567056,D0368,Cl/C=C/Cl,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl
19211,87567055,D0367,Cl/C=C\Cl,O=C1C(Cl)=C(Cl)C(=O)c2ccccc21
19212,87567054,D0366,C=C(Cl)Cl,Oc1c(Cl)cc(Cl)c2ccccc12
19213,87567053,D0365,Oc1cc(Cl)cc(Cl)c1,C[Si](Cl)Cl
19214,87567052,D0364,ClCCCl,Cc1cc(N=C2C=C(Cl)C(=O)C(Cl)=C2)ccc1[O-]
19215,87567050,D0362,Cl[Si](Cl)(c1ccccc1)c1ccccc1,C=C[Si](C)(Cl)Cl
19216,87567049,D0361,ClC(Cl)(c1ccccc1)c1ccccc1,O=C1C(Cl)=CC(=Nc2ccc([O-])cc2)C=C1Cl
19217,87567048,D0360,Clc1ccc(SSc2ccc(Cl)cc2)cc1,CCOC(=O)c1cc(Cl)c(O)c(Cl)c1
19218,87567047,D0358,C[Si](C)(Cl)Cl,O=C(O)c1cc(Cl)c(O)c(Cl)c1
19219,87567046,D0355,CCOC(Cl)CCl,ClCCCCCCCl
19220,87567045,D0354,CCOC(OCC)C(Cl)Cl,O=C1OC2(c3cc(Cl)c(O)cc3Oc3cc(O)c(Cl)cc32)c2ccccc21
19221,87567044,D0353,Cc1cc(Cl)cc(Cl)c1O,O=C1OC2(c3ccc(Cl)cc3Oc3cc(Cl)ccc32)c2ccccc21
19222,87567043,D0352,ClC/C=C/CCl.ClC/C=C\CCl,Cl/C=C/Cl
19223,87567042,D0351,CC(Cl)=CCCl,Cl/C=C\Cl
19224,87567041,D0350,CC(Cl)C(C)Cl,C=C(Cl)Cl
19225,87567040,D0349,ClCCCCCl,Oc1cc(Cl)cc(Cl)c1
19226,87567039,D0348,CC(Cl)CCCl,ClCCCl
19227,87567038,D0347,CCC(Cl)CCl,Cl[Si](Cl)(c1ccccc1)c1ccccc1
19228,87567037,D0346,O=C(Cl)c1ccc(Cl)c(Cl)c1,ClC(Cl)(c1ccccc1)c1ccccc1
19229,87567036,D0345,O=C(Cl)c1ccc(Cl)cc1Cl,Clc1ccc(SSc2ccc(Cl)cc2)cc1
19230,87567035,D0344,O=C1C=C(Cl)C(=O)C(Cl)=C1,C[Si](C)(Cl)Cl
19231,87567034,D0343,O=C1C=C(Cl)C(=O)C=C1Cl,CCOC(Cl)CCl
19232,87567033,D0342,O=C(c1ccccc1)c1ccc(Cl)cc1Cl,CCOC(OCC)C(Cl)Cl
19233,87567032,D0341,O=C(O)c1cc(Cl)cc(Cl)c1,Cc1cc(Cl)cc(Cl)c1O
19234,87567031,D0340,O=C(O)c1ccc(Cl)c(Cl)c1,ClC/C=C/CCl
19235,87567030,D0339,O=C(O)c1c(Cl)cccc1Cl,CC(Cl)=CCCl
19236,87567029,D0338,O=C(O)c1cc(Cl)ccc1Cl,CC(Cl)C(C)Cl
19237,87567028,D0337,O=C(O)c1ccc(Cl)cc1Cl,ClCCCCCl
19238,87567027,D0334,O=S(=O)(O)c1cc(Cl)ccc1Cl,CC(Cl)CCCl
19239,87567026,D0333,Clc1cccc(Cl)c1,CCC(Cl)CCl
19240,87567025,D0332,O=Cc1ccc(Cl)c(Cl)c1,O=C(Cl)c1ccc(Cl)c(Cl)c1
19241,87567024,D0331,O=Cc1c(Cl)cccc1Cl,O=C(Cl)c1ccc(Cl)cc1Cl
19242,87567023,D0330,O=Cc1ccc(Cl)cc1Cl,O=C1C=C(Cl)C(=O)C(Cl)=C1
19243,87567022,D0329,O=C1c2cccc(Cl)c2C(=O)c2c(Cl)cccc21,O=C1C=C(Cl)C(=O)C=C1Cl
19244,87567021,D0328,O=C1c2cccc(Cl)c2C(=O)c2cccc(Cl)c21,O=C(c1ccccc1)c1ccc(Cl)cc1Cl
19245,87567020,D0327,Clc1c2ccccc2c(Cl)c2ccccc12,O=C(O)c1cc(Cl)cc(Cl)c1
19246,87567019,D0326,COc1ccc(Cl)cc1Cl,O=C(O)c1ccc(Cl)c(Cl)c1
19247,87567018,D0325,Nc1cc(Cl)cc(Cl)c1,O=C(O)c1c(Cl)cccc1Cl
19248,87567017,D0324,Nc1ccc(Cl)c(Cl)c1,O=C(O)c1cc(Cl)ccc1Cl
19249,87567016,D0323,Nc1c(Cl)cccc1Cl,O=C(O)c1ccc(Cl)cc1Cl
19250,87567015,D0322,Nc1cc(Cl)ccc1Cl,O=S(=O)(O)c1cc(Cl)ccc1Cl
19251,87567014,D0321,Nc1ccc(Cl)cc1Cl,Clc1cccc(Cl)c1
19252,87567013,D0320,Nc1cccc(Cl)c1Cl,O=Cc1ccc(Cl)c(Cl)c1
19253,87567012,D0318,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1,O=Cc1c(Cl)cccc1Cl
19254,87567011,D0317,O=S(=O)(c1ccccc1)N(Cl)Cl,O=Cc1ccc(Cl)cc1Cl
19255,87567008,D0313,O=C(Cl)C(Cl)Cl,O=C1c2cccc(Cl)c2C(=O)c2c(Cl)cccc21
19256,87567007,D0312,O=CC(Cl)Cl,O=C1c2cccc(Cl)c2C(=O)c2cccc(Cl)c21
19257,87567006,D0311,CC(=O)c1ccc(Cl)c(Cl)c1,Clc1c2ccccc2c(Cl)c2ccccc12
19258,87567005,D0310,ClCCCl,COc1ccc(Cl)cc1Cl
19259,87567004,D0309,COC(=O)C(Cl)Cl,Nc1cc(Cl)cc(Cl)c1
19260,87567003,D0308,O=C(O)C(Cl)Cl,Nc1ccc(Cl)c(Cl)c1
19261,87567002,D0307,CC(=O)Nc1cc(Cl)ccc1Cl,Nc1c(Cl)cccc1Cl
19262,87567001,D0306,NC(=O)C(Cl)Cl,Nc1cc(Cl)ccc1Cl
19263,87567000,D0305,CCCC[Sn+2]CCCC.[O-2],Nc1ccc(Cl)cc1Cl
19264,87566999,D0304,CCCC[Sn+2]CCCC.O=C([O-])/C=C\C(=O)[O-],Nc1cccc(Cl)c1Cl
19265,87566998,D0303,CCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCC(=O)[O-].CCCC[Sn+2]CCCC,Cc1ccc(S(=O)(=O)N(Cl)Cl)cc1
19266,87566997,D0302,CC(=O)[O-].CC(=O)[O-].CCCC[Sn+2]CCCC,O=S(=O)(c1ccccc1)N(Cl)Cl
19267,87566996,D0301,CCCCNC(=S)NCCCC,O=C(Cl)C(Cl)Cl
19268,87566995,D0300,CCCCO[PH](=O)OCCCC,O=CC(Cl)Cl
19269,87566994,D0299,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O,CC(=O)c1ccc(Cl)c(Cl)c1
19270,87566993,D0298,CCN(CC)CCOCCO,ClCCCl
19271,87566992,D0297,Brc1ccc(Br)cc1,COC(=O)C(Cl)Cl
19272,87566991,D0295,CC(O)(c1ccccc1)c1ccccc1,O=C(O)C(Cl)Cl
19273,87566990,D0294,Nc1cc(N)cc(C(=O)O)c1,CC(=O)Nc1cc(Cl)ccc1Cl
19274,87566989,D0293,C(CC1CCNCC1)CC1CCNCC1,NC(=O)C(Cl)Cl
19275,87566988,D0292,CCC(CC)(C(=O)OC)C(=O)OC,CCCC[Sn+2]CCCC
19276,87566987,D0291,Nc1ccc(SSc2ccc(N)cc2)cc1,CCCC[Sn+2]CCCC
19277,87566986,D0290,Cc1ccc(CCl)cc1C,CCCCCCCCCCCC(=O)[O-]
19278,87566985,D0289,CNC(=O)NC,CCCC[Sn+2]CCCC
19279,87566984,D0288,Cc1ccc(CCl)c(C)c1,CCCCNC(=S)NCCCC
19280,87566983,D0287,CCNCCNCC,CCCCO[PH](=O)OCCCC
19281,87566982,D0286,,CCC(C)(C)c1cc(O)c(C(C)(C)CC)cc1O
19282,87566981,D0283,C=CCCCCCCCCC=C,CCN(CC)CCOCCO
19283,87566980,D0282,C1CN(SSN2CCOCC2)CCO1,Brc1ccc(Br)cc1
19284,87566979,D0281,NCCOB(c1ccccc1)c1ccccc1,CC(O)(c1ccccc1)c1ccccc1
19285,87566978,D0280,CC(=O)O.CC(=O)O.c1ccc(CNCCNCc2ccccc2)cc1,Nc1cc(N)cc(C(=O)O)c1
19286,87566977,D0279,S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,C(CC1CCNCC1)CC1CCNCC1
19287,87566976,D0278,O=[N+]([O-])c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,CCC(CC)(C(=O)OC)C(=O)OC
19288,87566975,D0277,NC1CCCCC1N,Nc1ccc(SSc2ccc(N)cc2)cc1
19289,87566974,D0276,C(=C/c1ccncc1)\c1ccncc1,Cc1ccc(CCl)cc1C
19290,87566973,D0274,CCCCCCCCNCCCCCCCC,CNC(=O)NC
19291,87566972,D0273,Cc1cccc(C)c1[N+](=O)[O-],Cc1ccc(CCl)c(C)c1
19292,87566971,D0272,Cc1ccc([N+](=O)[O-])c(C)c1,CCNCCNCC
19294,87566969,D0269,c1ccc2c(c1)CCc1ccccc1N2,C=CCCCCCCCCC=C
19295,87566968,D0267,CCCCCCCCCCCCNCCCCCCCCCCCC,C1CN(SSN2CCOCC2)CCO1
19296,87566966,D0265,Oc1ccc(Br)cc1Br,NCCOB(c1ccccc1)c1ccccc1
19297,87566965,D0264,COS(=O)OC,c1ccc(CNCCNCc2ccccc2)cc1
19298,87566964,D0261,N#CC(c1ccccc1)c1ccccc1,S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1
19299,87566963,D0260,Cc1ccc(C)[nH]1,O=[N+]([O-])c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1
19300,87566962,D0258,CC1(C)C(=O)C(C)(C)C1=O,NC1CCCCC1N
19301,87566961,D0257,COC(=O)CN(C)C,C(=C/c1ccncc1)\c1ccncc1
19302,87566960,D0256,CN(C)C(=O)c1ccccc1,CCCCCCCCNCCCCCCCC
19303,87566959,D0255,CN(C)c1ccc(/C=C/c2ccccc2)cc1,Cc1cccc(C)c1[N+](=O)[O-]
19304,87566958,D0254,CC(C)N=C=NC(C)C,Cc1ccc([N+](=O)[O-])c(C)c1
19305,87566957,D0253,CC(C)NC(=S)NC(C)C,C[C@H]1CC[C@H](C)CC1
19306,87566956,D0252,Cc1c2ccccc2c(C)c2ccccc12,c1ccc2c(c1)CCc1ccccc1N2
19307,87566955,D0250,Clc1ccc(Cl)s1,CCCCCCCCCCCCNCCCCCCCCCCCC
19308,87566954,D0248,CCN(CC)C(=S)Sc1nc2ccccc2s1,Oc1ccc(Br)cc1Br
19309,87566953,D0247,ClCCCCCCCCCCCl,COS(=O)OC
19310,87566952,D0246,O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1,N#CC(c1ccccc1)c1ccccc1
19311,87566951,D0245,C=CCCCCCCC=C,Cc1ccc(C)[nH]1
19312,87566950,D0244,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,CC1(C)C(=O)C(C)(C)C1=O
19313,87566949,D0243,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,COC(=O)CN(C)C
19314,87566948,D0242,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,CN(C)C(=O)c1ccccc1
19315,87566947,D0241,CC1=C/C(=C(\c2cc(C)c(O)c(C(=O)[O-])c2)c2c(Cl)ccc(S(=O)(=O)[O-])c2Cl)C=C(C(=O)[O-])C1=O.[Na+].[Na+].[Na+],CN(C)c1ccc(/C=C/c2ccccc2)cc1
19316,87566946,D0239,NCCCCN,CC(C)N=C=NC(C)C
19317,87566945,D0237,Nc1c(/N=N/c2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(-c4ccc(/N=N/c5ccc(O)cc5)cc4)cc3)c(O)c12.[Na+].[Na+],CC(C)NC(=S)NC(C)C
19318,87566943,D0235,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(-c4ccc(/N=N/c5c(S(=O)(=O)[O-])cc6cc(S(=O)(=O)[O-])cc(N)c6c5O)cc4)cc3)c(O)c12.[Na+].[Na+].[Na+].[Na+],Cc1c2ccccc2c(C)c2ccccc12
19319,87566942,D0234,CCOc1ccc(/N=N/c2ccc(-c3ccc(/N=N/c4c(O)ccc5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)cc3)cc2)cc1.[Na+].[Na+],Clc1ccc(Cl)s1
19320,87566941,D0231,CN(C)c1ccc(N=Nc2ccccc2)cc1,CCN(CC)C(=S)Sc1nc2ccccc2s1
19321,87566940,D0230,O=C(c1ccc(Cl)cc1)c1ccccc1Cl,ClCCCCCCCCCCCl
19322,87566939,D0229,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1
19323,87566938,D0228,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,C=CCCCCCCC=C
19324,87566937,D0227,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1
19325,87566936,D0225,CC(C)(C)SSC(C)(C)C,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21
19326,87566935,D0224,CCCCSSCCCC,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O
19327,87566934,D0223,CCCC[Sn+2]CCCC.[Cl-].[Cl-],CC1=C/C(=C(\c2cc(C)c(O)c(C(=O)[O-])c2)c2c(Cl)ccc(S(=O)(=O)[O-])c2Cl)C=C(C(=O)[O-])C1=O
19328,87566933,D0222,CCCCN(CCCC)c1ccccc1,NCCCCN
19329,87566932,D0219,CCCCN(CCO)CCCC,Nc1c(/N=N/c2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(-c4ccc(/N=N/c5ccc(O)cc5)cc4)cc3)c(O)c12
19330,87566931,D0218,CCCCNCCCC,Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccc(-c4ccc(/N=N/c5c(S(=O)(=O)[O-])cc6cc(S(=O)(=O)[O-])cc(N)c6c5O)cc4)cc3)c(O)c12
19331,87566929,D0216,BrCc1ccc(CBr)cc1,CCOc1ccc(/N=N/c2ccc(-c3ccc(/N=N/c4c(O)ccc5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)cc3)cc2)cc1
19332,87566928,D0215,BrCc1cccc(CBr)c1,CN(C)c1ccc(N=Nc2ccccc2)cc1
19333,87566927,D0214,BrCc1ccccc1CBr,O=C(c1ccc(Cl)cc1)c1ccccc1Cl
19334,87566926,D0213,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1
19335,87566925,D0212,Nc1c(Br)cc(S(N)(=O)=O)cc1Br,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
19336,87566924,D0211,O=C(O)[C@H](Br)[C@H](Br)C(=O)O,CCCCN(CCCC)C(=S)[S-]
19337,87566923,D0210,ON=Cc1cc(Br)cc(Br)c1O,CC(C)(C)SSC(C)(C)C
19338,87566922,D0209,O=C1C=C(Br)C(=NCl)C(Br)=C1,CCCCSSCCCC
19339,87566921,D0208,Oc1c(Br)cc(Br)c2cccnc12,CCCC[Sn+2]CCCC
19340,87566920,D0207,O=c1c(Br)cc2c(-c3ccccc3S(=O)(=O)O)c3cc(Br)c(O)c(O)c3oc-2c1O,CCCCN(CCCC)c1ccccc1
19341,87566919,D0205,C=C(Br)CBr,CCCCN(CCO)CCCC
19342,87566918,D0204,OCC(Br)CBr,CCCCNCCCC
19343,87566917,D0203,CC(Br)CBr,BrCc1ccc(CBr)cc1
19344,87566916,D0202,BrCCCBr,BrCc1cccc(CBr)c1
19345,87566915,D0199,CC(Cl)(CCl)C(=O)O,BrCc1ccccc1CBr
19346,87566914,D0198,BrCCCCCBr,N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(=O)O
19347,87566913,D0197,O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,Nc1c(Br)cc(S(N)(=O)=O)cc1Br
19348,87566912,D0196,O=[N+]([O-])c1cc(Br)ccc1Br,O=C(O)[C@H](Br)[C@H](Br)C(=O)O
19349,87566911,D0195,Oc1c(Br)cc(Br)c2ccccc12,ON=Cc1cc(Br)cc(Br)c1O
19350,87566910,D0192,BrCBr,O=C1C=C(Br)C(=NCl)C(Br)=C1
19351,87566909,D0191,O=C1C(Br)=CC(=Nc2ccc([O-])c(C(=O)[O-])c2)C=C1Br.[Na+].[Na+],Oc1c(Br)cc(Br)c2cccnc12
19352,87566908,D0190,O=C1C(Br)=CC(=Nc2ccc([O-])cc2)C=C1Br.[Na+],O=c1c(Br)cc2c(-c3ccccc3S(=O)(=O)O)c3cc(Br)c(O)c(O)c3oc-2c1O
19353,87566907,D0189,O=Cc1cc(Br)c(O)c(Br)c1,C=C(Br)CBr
19354,87566906,D0188,O=Cc1cc(Br)cc(Br)c1O,OCC(Br)CBr
19355,87566905,D0187,OC(CBr)CBr,CC(Br)CBr
19356,87566904,D0186,BrC=CBr,BrCCCBr
19357,87566903,D0185,BrCCCCCCBr,CC(Cl)(CCl)C(=O)O
